,Address,Business info,Price range,Restaurant name,Review counts,Yes/No
2089,"6118 12th Ave S, Seattle, WA 98108",Best Nights,20.5,Ciudad,190,Tue
2090,"6118 12th Ave S, Seattle, WA 98108",Coat Check,20.5,Ciudad,190,No
2091,"6118 12th Ave S, Seattle, WA 98108",Smoking,20.5,Ciudad,190,Outdoor Area / Patio Only
2092,"6118 12th Ave S, Seattle, WA 98108",Outdoor Seating,20.5,Ciudad,190,Yes
2093,"6118 12th Ave S, Seattle, WA 98108",Wi-Fi,20.5,Ciudad,190,Free
2094,"6118 12th Ave S, Seattle, WA 98108",Has TV,20.5,Ciudad,190,No
2095,"6118 12th Ave S, Seattle, WA 98108",Dogs Allowed,20.5,Ciudad,190,No
2096,"6118 12th Ave S, Seattle, WA 98108",Waiter Service,20.5,Ciudad,190,Yes
2097,"6118 12th Ave S, Seattle, WA 98108",Caters,20.5,Ciudad,190,No
2098,"6118 12th Ave S, Seattle, WA 98108",Has Pool Table,20.5,Ciudad,190,No
2099,"6118 12th Ave S, Seattle, WA 98108",Gender Neutral Restrooms,20.5,Ciudad,190,Yes
2100,"4743 University Way NE, Seattle, WA 98105",Takes Reservations,10,Memo’s Mexican Food Restaurant,304,No
2101,"4743 University Way NE, Seattle, WA 98105",Delivery,10,Memo’s Mexican Food Restaurant,304,No
2102,"4743 University Way NE, Seattle, WA 98105",Take-out,10,Memo’s Mexican Food Restaurant,304,Yes
2103,"4743 University Way NE, Seattle, WA 98105",Accepts Credit Cards,10,Memo’s Mexican Food Restaurant,304,Yes
2104,"4743 University Way NE, Seattle, WA 98105",Accepts Apple Pay,10,Memo’s Mexican Food Restaurant,304,No
2105,"4743 University Way NE, Seattle, WA 98105",Accepts Google Pay,10,Memo’s Mexican Food Restaurant,304,No
2106,"4743 University Way NE, Seattle, WA 98105",Good For,10,Memo’s Mexican Food Restaurant,304,Late Night
2107,"4743 University Way NE, Seattle, WA 98105",Parking,10,Memo’s Mexican Food Restaurant,304,Street
2108,"4743 University Way NE, Seattle, WA 98105",Bike Parking,10,Memo’s Mexican Food Restaurant,304,Yes
2109,"4743 University Way NE, Seattle, WA 98105",Good for Kids,10,Memo’s Mexican Food Restaurant,304,Yes
2110,"4743 University Way NE, Seattle, WA 98105",Good for Groups,10,Memo’s Mexican Food Restaurant,304,Yes
2111,"4743 University Way NE, Seattle, WA 98105",Attire,10,Memo’s Mexican Food Restaurant,304,Casual
2112,"4743 University Way NE, Seattle, WA 98105",Ambience,10,Memo’s Mexican Food Restaurant,304,"Divey, Casual"
2113,"4743 University Way NE, Seattle, WA 98105",Noise Level,10,Memo’s Mexican Food Restaurant,304,Average
2114,"4743 University Way NE, Seattle, WA 98105",Alcohol,10,Memo’s Mexican Food Restaurant,304,No
2115,"4743 University Way NE, Seattle, WA 98105",Outdoor Seating,10,Memo’s Mexican Food Restaurant,304,No
2116,"4743 University Way NE, Seattle, WA 98105",Wi-Fi,10,Memo’s Mexican Food Restaurant,304,No
2117,"4743 University Way NE, Seattle, WA 98105",Has TV,10,Memo’s Mexican Food Restaurant,304,No
2118,"4743 University Way NE, Seattle, WA 98105",Waiter Service,10,Memo’s Mexican Food Restaurant,304,No
2119,"4743 University Way NE, Seattle, WA 98105",Caters,10,Memo’s Mexican Food Restaurant,304,No
2120,"12245 Aurora Ave N, Seattle, WA 98133",Takes Reservations,10,Anita’s Mexican Food,47,Yes
2121,"12245 Aurora Ave N, Seattle, WA 98133",Delivery,10,Anita’s Mexican Food,47,No
2122,"12245 Aurora Ave N, Seattle, WA 98133",Take-out,10,Anita’s Mexican Food,47,Yes
2123,"12245 Aurora Ave N, Seattle, WA 98133",Accepts Credit Cards,10,Anita’s Mexican Food,47,Yes
2124,"12245 Aurora Ave N, Seattle, WA 98133",Good for Kids,10,Anita’s Mexican Food,47,Yes
2125,"12245 Aurora Ave N, Seattle, WA 98133",Good for Groups,10,Anita’s Mexican Food,47,Yes
2126,"12245 Aurora Ave N, Seattle, WA 98133",Attire,10,Anita’s Mexican Food,47,Casual
2127,"12245 Aurora Ave N, Seattle, WA 98133",Noise Level,10,Anita’s Mexican Food,47,Average
2128,"12245 Aurora Ave N, Seattle, WA 98133",Outdoor Seating,10,Anita’s Mexican Food,47,Yes
2129,"12245 Aurora Ave N, Seattle, WA 98133",Wi-Fi,10,Anita’s Mexican Food,47,No
2130,"12245 Aurora Ave N, Seattle, WA 98133",Has TV,10,Anita’s Mexican Food,47,Yes
2131,"12245 Aurora Ave N, Seattle, WA 98133",Waiter Service,10,Anita’s Mexican Food,47,No
2132,"4309 S Henderson St, Seattle, WA 98118",Takes Reservations,10,Tienda Mi Pueblito,15,No
2133,"4309 S Henderson St, Seattle, WA 98118",Delivery,10,Tienda Mi Pueblito,15,No
2134,"4309 S Henderson St, Seattle, WA 98118",Take-out,10,Tienda Mi Pueblito,15,Yes
2135,"4309 S Henderson St, Seattle, WA 98118",Accepts Credit Cards,10,Tienda Mi Pueblito,15,Yes
2136,"4309 S Henderson St, Seattle, WA 98118",Accepts Apple Pay,10,Tienda Mi Pueblito,15,No
2137,"4309 S Henderson St, Seattle, WA 98118",Accepts Google Pay,10,Tienda Mi Pueblito,15,No
2138,"4309 S Henderson St, Seattle, WA 98118",Bike Parking,10,Tienda Mi Pueblito,15,Yes
2139,"4309 S Henderson St, Seattle, WA 98118",Good for Kids,10,Tienda Mi Pueblito,15,Yes
2140,"4309 S Henderson St, Seattle, WA 98118",Good for Groups,10,Tienda Mi Pueblito,15,Yes
2141,"4309 S Henderson St, Seattle, WA 98118",Attire,10,Tienda Mi Pueblito,15,Casual
2142,"4309 S Henderson St, Seattle, WA 98118",Noise Level,10,Tienda Mi Pueblito,15,Quiet
2143,"4309 S Henderson St, Seattle, WA 98118",Alcohol,10,Tienda Mi Pueblito,15,No
2144,"4309 S Henderson St, Seattle, WA 98118",Outdoor Seating,10,Tienda Mi Pueblito,15,No
2145,"4309 S Henderson St, Seattle, WA 98118",Wi-Fi,10,Tienda Mi Pueblito,15,No
2146,"4309 S Henderson St, Seattle, WA 98118",Has TV,10,Tienda Mi Pueblito,15,Yes
2147,"4309 S Henderson St, Seattle, WA 98118",Caters,10,Tienda Mi Pueblito,15,No
2148,"240 2nd Ave S, Seattle, WA 98104",Takes Reservations,10,Manu’s Tacos,29,No
2149,"240 2nd Ave S, Seattle, WA 98104",Delivery,10,Manu’s Tacos,29,No
2150,"240 2nd Ave S, Seattle, WA 98104",Take-out,10,Manu’s Tacos,29,Yes
2151,"240 2nd Ave S, Seattle, WA 98104",Accepts Credit Cards,10,Manu’s Tacos,29,Yes
2152,"240 2nd Ave S, Seattle, WA 98104",Accepts Apple Pay,10,Manu’s Tacos,29,No
2153,"240 2nd Ave S, Seattle, WA 98104",Accepts Google Pay,10,Manu’s Tacos,29,No
2154,"240 2nd Ave S, Seattle, WA 98104",Good For,10,Manu’s Tacos,29,Lunch
2155,"240 2nd Ave S, Seattle, WA 98104",Parking,10,Manu’s Tacos,29,Street
2156,"240 2nd Ave S, Seattle, WA 98104",Bike Parking,10,Manu’s Tacos,29,Yes
2157,"240 2nd Ave S, Seattle, WA 98104",Good for Kids,10,Manu’s Tacos,29,Yes
2158,"240 2nd Ave S, Seattle, WA 98104",Good for Groups,10,Manu’s Tacos,29,Yes
2159,"240 2nd Ave S, Seattle, WA 98104",Attire,10,Manu’s Tacos,29,Casual
2160,"240 2nd Ave S, Seattle, WA 98104",Ambience,10,Manu’s Tacos,29,Casual
2161,"240 2nd Ave S, Seattle, WA 98104",Noise Level,10,Manu’s Tacos,29,Very Loud
2162,"240 2nd Ave S, Seattle, WA 98104",Alcohol,10,Manu’s Tacos,29,No
2163,"240 2nd Ave S, Seattle, WA 98104",Outdoor Seating,10,Manu’s Tacos,29,Yes
2164,"240 2nd Ave S, Seattle, WA 98104",Wi-Fi,10,Manu’s Tacos,29,No
2165,"240 2nd Ave S, Seattle, WA 98104",Has TV,10,Manu’s Tacos,29,No
2166,"240 2nd Ave S, Seattle, WA 98104",Waiter Service,10,Manu’s Tacos,29,No
2167,"1021 Occidental Ave, Seattle, WA 98134",Takes Reservations,10,El Camión,149,No
2168,"1021 Occidental Ave, Seattle, WA 98134",Delivery,10,El Camión,149,No
2169,"1021 Occidental Ave, Seattle, WA 98134",Take-out,10,El Camión,149,Yes
2170,"1021 Occidental Ave, Seattle, WA 98134",Accepts Credit Cards,10,El Camión,149,Yes
2171,"1021 Occidental Ave, Seattle, WA 98134",Good For,10,El Camión,149,Lunch
2172,"1021 Occidental Ave, Seattle, WA 98134",Parking,10,El Camión,149,Street
2173,"1021 Occidental Ave, Seattle, WA 98134",Bike Parking,10,El Camión,149,Yes
2174,"1021 Occidental Ave, Seattle, WA 98134",Good for Kids,10,El Camión,149,Yes
2175,"1021 Occidental Ave, Seattle, WA 98134",Good for Groups,10,El Camión,149,Yes
2176,"1021 Occidental Ave, Seattle, WA 98134",Attire,10,El Camión,149,Casual
2177,"1021 Occidental Ave, Seattle, WA 98134",Ambience,10,El Camión,149,Casual
2178,"1021 Occidental Ave, Seattle, WA 98134",Noise Level,10,El Camión,149,Quiet
2179,"1021 Occidental Ave, Seattle, WA 98134",Alcohol,10,El Camión,149,No
2180,"1021 Occidental Ave, Seattle, WA 98134",Outdoor Seating,10,El Camión,149,Yes
2181,"1021 Occidental Ave, Seattle, WA 98134",Wi-Fi,10,El Camión,149,Free
2182,"1021 Occidental Ave, Seattle, WA 98134",Has TV,10,El Camión,149,No
2183,"1021 Occidental Ave, Seattle, WA 98134",Caters,10,El Camión,149,No
2184,"13760 Aurora Ave N, Seattle, WA 98133",Takes Reservations,10,Grumpy’s Food Truck,70,No
2185,"13760 Aurora Ave N, Seattle, WA 98133",Delivery,10,Grumpy’s Food Truck,70,No
2186,"13760 Aurora Ave N, Seattle, WA 98133",Take-out,10,Grumpy’s Food Truck,70,Yes
2187,"13760 Aurora Ave N, Seattle, WA 98133",Accepts Credit Cards,10,Grumpy’s Food Truck,70,Yes
2188,"13760 Aurora Ave N, Seattle, WA 98133",Good For,10,Grumpy’s Food Truck,70,"Lunch, Dinner"
2189,"13760 Aurora Ave N, Seattle, WA 98133",Parking,10,Grumpy’s Food Truck,70,"Street, Private Lot"
2190,"13760 Aurora Ave N, Seattle, WA 98133",Bike Parking,10,Grumpy’s Food Truck,70,Yes
2191,"13760 Aurora Ave N, Seattle, WA 98133",Good for Kids,10,Grumpy’s Food Truck,70,Yes
2192,"13760 Aurora Ave N, Seattle, WA 98133",Good for Groups,10,Grumpy’s Food Truck,70,Yes
2193,"13760 Aurora Ave N, Seattle, WA 98133",Attire,10,Grumpy’s Food Truck,70,Casual
2194,"13760 Aurora Ave N, Seattle, WA 98133",Ambience,10,Grumpy’s Food Truck,70,Casual
2195,"13760 Aurora Ave N, Seattle, WA 98133",Noise Level,10,Grumpy’s Food Truck,70,Average
2196,"13760 Aurora Ave N, Seattle, WA 98133",Alcohol,10,Grumpy’s Food Truck,70,No
2197,"13760 Aurora Ave N, Seattle, WA 98133",Outdoor Seating,10,Grumpy’s Food Truck,70,Yes
2198,"13760 Aurora Ave N, Seattle, WA 98133",Wi-Fi,10,Grumpy’s Food Truck,70,No
2199,"13760 Aurora Ave N, Seattle, WA 98133",Has TV,10,Grumpy’s Food Truck,70,No
2200,"13760 Aurora Ave N, Seattle, WA 98133",Waiter Service,10,Grumpy’s Food Truck,70,No
2201,"13760 Aurora Ave N, Seattle, WA 98133",Caters,10,Grumpy’s Food Truck,70,No
2202,"8064 Lake City Way NE, Seattle, WA 98115",Takes Reservations,20.5,Señor Villa,264,No
2203,"8064 Lake City Way NE, Seattle, WA 98115",Delivery,20.5,Señor Villa,264,No
2204,"8064 Lake City Way NE, Seattle, WA 98115",Take-out,20.5,Señor Villa,264,Yes
2205,"8064 Lake City Way NE, Seattle, WA 98115",Accepts Credit Cards,20.5,Señor Villa,264,Yes
2206,"8064 Lake City Way NE, Seattle, WA 98115",Good For,20.5,Señor Villa,264,Dinner
2207,"8064 Lake City Way NE, Seattle, WA 98115",Parking,20.5,Señor Villa,264,Private Lot
2208,"8064 Lake City Way NE, Seattle, WA 98115",Bike Parking,20.5,Señor Villa,264,Yes
2209,"8064 Lake City Way NE, Seattle, WA 98115",Good for Kids,20.5,Señor Villa,264,Yes
2210,"8064 Lake City Way NE, Seattle, WA 98115",Good for Groups,20.5,Señor Villa,264,Yes
2211,"8064 Lake City Way NE, Seattle, WA 98115",Attire,20.5,Señor Villa,264,Casual
2212,"8064 Lake City Way NE, Seattle, WA 98115",Ambience,20.5,Señor Villa,264,Casual
2213,"8064 Lake City Way NE, Seattle, WA 98115",Noise Level,20.5,Señor Villa,264,Average
2214,"8064 Lake City Way NE, Seattle, WA 98115",Good For Dancing,20.5,Señor Villa,264,No
2215,"8064 Lake City Way NE, Seattle, WA 98115",Alcohol,20.5,Señor Villa,264,Full Bar
2216,"8064 Lake City Way NE, Seattle, WA 98115",Happy Hour,20.5,Señor Villa,264,Yes
2217,"8064 Lake City Way NE, Seattle, WA 98115",Coat Check,20.5,Señor Villa,264,No
2218,"8064 Lake City Way NE, Seattle, WA 98115",Smoking,20.5,Señor Villa,264,No
2219,"8064 Lake City Way NE, Seattle, WA 98115",Outdoor Seating,20.5,Señor Villa,264,No
2220,"8064 Lake City Way NE, Seattle, WA 98115",Wi-Fi,20.5,Señor Villa,264,No
2221,"8064 Lake City Way NE, Seattle, WA 98115",Has TV,20.5,Señor Villa,264,No
2222,"8064 Lake City Way NE, Seattle, WA 98115",Caters,20.5,Señor Villa,264,No
2223,"209 Broadway E, Seattle, WA 98102",Takes Reservations,20.5,Nacho Borracho,194,No
2224,"209 Broadway E, Seattle, WA 98102",Delivery,20.5,Nacho Borracho,194,No
2225,"209 Broadway E, Seattle, WA 98102",Take-out,20.5,Nacho Borracho,194,Yes
2226,"209 Broadway E, Seattle, WA 98102",Accepts Credit Cards,20.5,Nacho Borracho,194,Yes
2227,"209 Broadway E, Seattle, WA 98102",Good For,20.5,Nacho Borracho,194,Late Night
2228,"209 Broadway E, Seattle, WA 98102",Parking,20.5,Nacho Borracho,194,Street
2229,"209 Broadway E, Seattle, WA 98102",Bike Parking,20.5,Nacho Borracho,194,Yes
2230,"209 Broadway E, Seattle, WA 98102",Good for Kids,20.5,Nacho Borracho,194,No
2231,"209 Broadway E, Seattle, WA 98102",Good for Groups,20.5,Nacho Borracho,194,Yes
2232,"209 Broadway E, Seattle, WA 98102",Attire,20.5,Nacho Borracho,194,Casual
2233,"209 Broadway E, Seattle, WA 98102",Ambience,20.5,Nacho Borracho,194,Hipster
2234,"209 Broadway E, Seattle, WA 98102",Noise Level,20.5,Nacho Borracho,194,Loud
2235,"209 Broadway E, Seattle, WA 98102",Good For Dancing,20.5,Nacho Borracho,194,No
2236,"209 Broadway E, Seattle, WA 98102",Alcohol,20.5,Nacho Borracho,194,Full Bar
2237,"209 Broadway E, Seattle, WA 98102",Happy Hour,20.5,Nacho Borracho,194,Yes
2238,"209 Broadway E, Seattle, WA 98102",Best Nights,20.5,Nacho Borracho,194,"Mon, Wed, Sat"
2239,"209 Broadway E, Seattle, WA 98102",Coat Check,20.5,Nacho Borracho,194,No
2240,"209 Broadway E, Seattle, WA 98102",Smoking,20.5,Nacho Borracho,194,No
2241,"209 Broadway E, Seattle, WA 98102",Outdoor Seating,20.5,Nacho Borracho,194,No
2242,"209 Broadway E, Seattle, WA 98102",Wi-Fi,20.5,Nacho Borracho,194,No
2243,"209 Broadway E, Seattle, WA 98102",Has TV,20.5,Nacho Borracho,194,Yes
2244,"209 Broadway E, Seattle, WA 98102",Waiter Service,20.5,Nacho Borracho,194,No
2245,"209 Broadway E, Seattle, WA 98102",Caters,20.5,Nacho Borracho,194,No
2246,"209 Broadway E, Seattle, WA 98102",Has Pool Table,20.5,Nacho Borracho,194,No
2247,"209 Broadway E, Seattle, WA 98102",Gender Neutral Restrooms,20.5,Nacho Borracho,194,Yes
2248,"1013 E Pike St, Seattle, WA 98122",Liked by Vegans,10,Bimbos Cantina,363,Yes
2249,"1013 E Pike St, Seattle, WA 98122",Liked by Vegetarians,10,Bimbos Cantina,363,Yes
2250,"1013 E Pike St, Seattle, WA 98122",Takes Reservations,10,Bimbos Cantina,363,No
2251,"1013 E Pike St, Seattle, WA 98122",Delivery,10,Bimbos Cantina,363,No
2252,"1013 E Pike St, Seattle, WA 98122",Take-out,10,Bimbos Cantina,363,Yes
2253,"1013 E Pike St, Seattle, WA 98122",Accepts Credit Cards,10,Bimbos Cantina,363,Yes
2254,"1013 E Pike St, Seattle, WA 98122",Accepts Apple Pay,10,Bimbos Cantina,363,No
2255,"1013 E Pike St, Seattle, WA 98122",Good For,10,Bimbos Cantina,363,"Dinner, Late Night"
2256,"1013 E Pike St, Seattle, WA 98122",Parking,10,Bimbos Cantina,363,Street
2257,"1013 E Pike St, Seattle, WA 98122",Bike Parking,10,Bimbos Cantina,363,Yes
2258,"1013 E Pike St, Seattle, WA 98122",Good for Kids,10,Bimbos Cantina,363,No
2259,"1013 E Pike St, Seattle, WA 98122",Good for Groups,10,Bimbos Cantina,363,No
2260,"1013 E Pike St, Seattle, WA 98122",Attire,10,Bimbos Cantina,363,Casual
2261,"1013 E Pike St, Seattle, WA 98122",Ambience,10,Bimbos Cantina,363,Hipster
2262,"1013 E Pike St, Seattle, WA 98122",Noise Level,10,Bimbos Cantina,363,Loud
2263,"1013 E Pike St, Seattle, WA 98122",Alcohol,10,Bimbos Cantina,363,Full Bar
2264,"1013 E Pike St, Seattle, WA 98122",Happy Hour,10,Bimbos Cantina,363,Yes
2265,"1013 E Pike St, Seattle, WA 98122",Outdoor Seating,10,Bimbos Cantina,363,No
2266,"1013 E Pike St, Seattle, WA 98122",Wi-Fi,10,Bimbos Cantina,363,No
2267,"1013 E Pike St, Seattle, WA 98122",Has TV,10,Bimbos Cantina,363,No
2268,"1013 E Pike St, Seattle, WA 98122",Waiter Service,10,Bimbos Cantina,363,Yes
2269,"1013 E Pike St, Seattle, WA 98122",Caters,10,Bimbos Cantina,363,No
2270,"1013 E Pike St, Seattle, WA 98122",Gender Neutral Restrooms,10,Bimbos Cantina,363,Yes
2271,"4306 228th St SW, Mountlake Terrace, WA 98043",Has Dairy-free Options,20.5,Las Espuelas,401,Yes
2272,"4306 228th St SW, Mountlake Terrace, WA 98043",Has Gluten-free Options,20.5,Las Espuelas,401,Yes
2273,"4306 228th St SW, Mountlake Terrace, WA 98043",Liked by Vegetarians,20.5,Las Espuelas,401,Yes
2274,"4306 228th St SW, Mountlake Terrace, WA 98043",Takes Reservations,20.5,Las Espuelas,401,Yes
2275,"4306 228th St SW, Mountlake Terrace, WA 98043",Delivery,20.5,Las Espuelas,401,No
2276,"4306 228th St SW, Mountlake Terrace, WA 98043",Take-out,20.5,Las Espuelas,401,Yes
2277,"4306 228th St SW, Mountlake Terrace, WA 98043",Accepts Credit Cards,20.5,Las Espuelas,401,Yes
2278,"4306 228th St SW, Mountlake Terrace, WA 98043",Accepts Apple Pay,20.5,Las Espuelas,401,No
2279,"4306 228th St SW, Mountlake Terrace, WA 98043",Accepts Google Pay,20.5,Las Espuelas,401,No
2280,"4306 228th St SW, Mountlake Terrace, WA 98043",Good For,20.5,Las Espuelas,401,"Lunch, Dinner"
2281,"4306 228th St SW, Mountlake Terrace, WA 98043",Parking,20.5,Las Espuelas,401,Private Lot
2282,"4306 228th St SW, Mountlake Terrace, WA 98043",Bike Parking,20.5,Las Espuelas,401,Yes
2283,"4306 228th St SW, Mountlake Terrace, WA 98043",Good for Kids,20.5,Las Espuelas,401,Yes
2284,"4306 228th St SW, Mountlake Terrace, WA 98043",Good for Groups,20.5,Las Espuelas,401,Yes
2285,"4306 228th St SW, Mountlake Terrace, WA 98043",Attire,20.5,Las Espuelas,401,Casual
2286,"4306 228th St SW, Mountlake Terrace, WA 98043",Ambience,20.5,Las Espuelas,401,Casual
2287,"4306 228th St SW, Mountlake Terrace, WA 98043",Noise Level,20.5,Las Espuelas,401,Average
2288,"4306 228th St SW, Mountlake Terrace, WA 98043",Alcohol,20.5,Las Espuelas,401,Full Bar
2289,"4306 228th St SW, Mountlake Terrace, WA 98043",Outdoor Seating,20.5,Las Espuelas,401,Yes
2290,"4306 228th St SW, Mountlake Terrace, WA 98043",Wi-Fi,20.5,Las Espuelas,401,No
2291,"4306 228th St SW, Mountlake Terrace, WA 98043",Has TV,20.5,Las Espuelas,401,No
2292,"4306 228th St SW, Mountlake Terrace, WA 98043",Dogs Allowed,20.5,Las Espuelas,401,No
2293,"4306 228th St SW, Mountlake Terrace, WA 98043",Waiter Service,20.5,Las Espuelas,401,Yes
2294,"4306 228th St SW, Mountlake Terrace, WA 98043",Caters,20.5,Las Espuelas,401,Yes
2295,"10230 16th Ave SW, Seattle, WA 98146",Takes Reservations,10,Chemo’s Mexican Restaurant,37,No
2296,"10230 16th Ave SW, Seattle, WA 98146",Delivery,10,Chemo’s Mexican Restaurant,37,Yes
2297,"10230 16th Ave SW, Seattle, WA 98146",Take-out,10,Chemo’s Mexican Restaurant,37,Yes
2298,"10230 16th Ave SW, Seattle, WA 98146",Accepts Credit Cards,10,Chemo’s Mexican Restaurant,37,Yes
2299,"10230 16th Ave SW, Seattle, WA 98146",Good For,10,Chemo’s Mexican Restaurant,37,"Lunch, Dinner"
2300,"10230 16th Ave SW, Seattle, WA 98146",Bike Parking,10,Chemo’s Mexican Restaurant,37,Yes
2301,"10230 16th Ave SW, Seattle, WA 98146",Good for Kids,10,Chemo’s Mexican Restaurant,37,Yes
2302,"10230 16th Ave SW, Seattle, WA 98146",Good for Groups,10,Chemo’s Mexican Restaurant,37,Yes
2303,"10230 16th Ave SW, Seattle, WA 98146",Attire,10,Chemo’s Mexican Restaurant,37,Casual
2304,"10230 16th Ave SW, Seattle, WA 98146",Ambience,10,Chemo’s Mexican Restaurant,37,Casual
2305,"10230 16th Ave SW, Seattle, WA 98146",Noise Level,10,Chemo’s Mexican Restaurant,37,Average
2306,"10230 16th Ave SW, Seattle, WA 98146",Alcohol,10,Chemo’s Mexican Restaurant,37,Beer & Wine Only
2307,"10230 16th Ave SW, Seattle, WA 98146",Outdoor Seating,10,Chemo’s Mexican Restaurant,37,No
2308,"10230 16th Ave SW, Seattle, WA 98146",Has TV,10,Chemo’s Mexican Restaurant,37,Yes
2309,"10230 16th Ave SW, Seattle, WA 98146",Caters,10,Chemo’s Mexican Restaurant,37,Yes
2310,"208 5th Ave S, Seattle, WA 98104",Delivery,10,Tenoch Mexican Grill,83,No
2311,"208 5th Ave S, Seattle, WA 98104",Take-out,10,Tenoch Mexican Grill,83,Yes
2312,"208 5th Ave S, Seattle, WA 98104",Accepts Credit Cards,10,Tenoch Mexican Grill,83,Yes
2313,"208 5th Ave S, Seattle, WA 98104",Accepts Apple Pay,10,Tenoch Mexican Grill,83,No
2314,"208 5th Ave S, Seattle, WA 98104",Good For,10,Tenoch Mexican Grill,83,Lunch
2315,"208 5th Ave S, Seattle, WA 98104",Bike Parking,10,Tenoch Mexican Grill,83,Yes
2316,"208 5th Ave S, Seattle, WA 98104",Good for Kids,10,Tenoch Mexican Grill,83,Yes
2317,"208 5th Ave S, Seattle, WA 98104",Good for Groups,10,Tenoch Mexican Grill,83,No
2318,"208 5th Ave S, Seattle, WA 98104",Attire,10,Tenoch Mexican Grill,83,Casual
2319,"208 5th Ave S, Seattle, WA 98104",Ambience,10,Tenoch Mexican Grill,83,Casual
2320,"208 5th Ave S, Seattle, WA 98104",Noise Level,10,Tenoch Mexican Grill,83,Average
2321,"208 5th Ave S, Seattle, WA 98104",Alcohol,10,Tenoch Mexican Grill,83,No
2322,"208 5th Ave S, Seattle, WA 98104",Outdoor Seating,10,Tenoch Mexican Grill,83,No
2323,"208 5th Ave S, Seattle, WA 98104",Wi-Fi,10,Tenoch Mexican Grill,83,No
2324,"208 5th Ave S, Seattle, WA 98104",Has TV,10,Tenoch Mexican Grill,83,No
2325,"208 5th Ave S, Seattle, WA 98104",Caters,10,Tenoch Mexican Grill,83,Yes
2326,"8517 14th Ave S, Seattle, WA 98108",Liked by Vegetarians,20.5,Jalisco Restaurant,71,Yes
2327,"8517 14th Ave S, Seattle, WA 98108",Takes Reservations,20.5,Jalisco Restaurant,71,No
2328,"8517 14th Ave S, Seattle, WA 98108",Delivery,20.5,Jalisco Restaurant,71,No
2329,"8517 14th Ave S, Seattle, WA 98108",Take-out,20.5,Jalisco Restaurant,71,Yes
